---
Bogennummer: 31722
Ort: Weingarten
Sprache: Deutsch
Bogentyp: SD
Erhebung: ''
Transliterationsprojekt: REDE
Transliterent: Herrgen
Anmerkungen: ''
...
WS01	Im Winter fliegen die truckene Bléttĕr in der Luft rum.
WS02	Es hört gleich uf sĕ schneiche, dann werd’s Wéttĕr widder besser.
WS03	Duh Kouhlĕ in de Oufe, daß d’Milich ball sĕ kochĕ anfangt.
WS04	D’r gut, alt Mann isch mit’m <(Pèrd)> Gaul durch’s Eis gĕbrochĕ un in’s kalt Wasser g’fallĕ.
WS05	Er isch vor vier odd’r séchs Wochĕ g’schtorbĕ.
WS06	Déss Feuer war zu schtark, die Kugĕ sin jo unnĕ ganz schwarz gĕbrénnt.
WS07	Er ißt die Eer immer uhnĕ Salz un Péffĕr.
WS08	Die Füß’ duhn mer sèhr wèh, ich glaab, ich héb se durch gĕlöffĕ.
WS09	Ich bin bei dèr Fra gewéßt un heb’s ĕrr g’saht un sie hot gsaht, sie will ès ach ehrĕ Dochtĕr sagĕ.
WS10	Ich will’s ach nimmi dau.
WS11	Ich schlach dich gleich mit’m Kochlöffĕl um d’Ohre, du Aff.
WS12	Wu gehscht du hḭ, sellen m’r mit d’r gḛi.
WS13	S’sin schléchtĕ Zeitĕ.
WS14	Mei lieb Kind bleib hier unnĕ stei, die böse Gäns beißĕn dich dout.
WS15	Du hoscht heud am mènschtḛ̌ gelérnt un bischt artig gĕwéßt, du dèrfscht éhder <(nach Haus)> heem geḭ als die annĕrĕ.
WS16	Du bischt noch nét grouß génunk, um ḛ Flasch Weḭ aussĕdrinkĕ, du muscht s’érscht noch ébbĕs wachsĕ un größĕr weerĕ.
WS17	Géh sei so gut un sag dann’r Schwéschtĕr, sie sĕll die Kleedĕr for euĕr Muddĕr fertig nähe un mit d’r Berscht rein mache.
WS18	Hätscht du’n gĕkénnt, dann wèr’s annerscht kumme un’s dèht béssĕr um’n stḛi.
WS19	Wèr hot m’r mein Korb mit Fleesch gschtohle?
WS20	Er hot so gedaṵ als héttĕn s’n zum Dreschĕ bschtéllt, sie hĕn’s awwĕr sélbĕr gedaṵ.
WS21	Wémm hot’r die nei G’schicht vĕrzeehlt?
WS22	M’r muß laut kreischĕ, sunscht vĕrschtéht’r uns nét.
WS23	M’r sin müd un hen Dorscht.
WS24	Als m’r geschtern Owed serickkumme <(kamen)> sin, do sin die annere schun im Bett geleche un sin fescht am Schlofe geweßt.
WS25	D’r Schnee isch die Nacht bei uns liche gebliwe, awwer heud Morge isch’r g’schmolze.
WS26	Hinner unserm Haus schtehen drei scheḭne Ebbelbemle mit route Ebbelch’r.
WS27	Kinnen’r net noch’n Acheblick uf uns warde, dann gehn m’r mit ich.
WS28	Eer derf’n net sou Kinnereie treiwe.
WS29	Unser Berg sin net sou houch, eueri sin viel heecher.
WS30	Wievl Pund Worscht un wievl Pund Brout wenn’r hawe.
WS31	Ich verschteh ich net, eer müss’n ḛ bissel lauter schbreche.
WS32	Henn’r kḛ Schtikkl weißi Seef for mich uf ma’m Disch g’funne?
WS33	Seḭ Brud’r will sich zweè scheḭne neue Häuser in euerm Garde baue.
WS34	Dés Wort isch’m vun Herze kumme.
WS35	Dés isch <(war)> recht geweßt vun Ihne.
WS36	Wass sitz’n do for Vögelcher owwe uf’m Mäuerle?
WS37	Die Bauere hen fünf Ochse un neṵ Küh un zwölf Schefcher vor’s Dorf gebrocht, die hen se verkafe welle.
WS38	Die Leut sin heud all drauß uf’m Feld un mehen.
WS39	Geh numme, der braṵ Hund duht d’r nixs.
WS40	Ich bin mit dene Leut dohinne üwr die Wisse in’s Korn gfahre.
